date,location_reference_id,BOH < Ideal,BOH = Ideal,BOH > Ideal,BOH > Shelf Capacity,OTL > Shelf Capacity,Ideal BOH > Shelf Capacity,Never: Q98 > POG,Never: Ideal BOH > POG,Sometimes: OTL+Casepack-1 > POG,Always: OTL+Casepack-1 <= POG,Non-POG,Backroom_OH,Total OH,Prop OH in Backroom,Demand Fulfilled,Demand,Fill Rate,Inbound,Outbound,BOO,Point_Forecast,DFE_Q98,EOP,BOP,EOH,BOH,OTL,BOH_OOS,EOH_OOS,region
2018-05-07,3277,0.037981040868855544,0.2040303848326951,0.7579885742984493,0.15713478561114946,0.16014815744867852,0.09385397702303974,532,847,1028,13342,186,4251.770000491291,103702.0,0.04099988428855077,10908.479988232255,45958.83997964859,0.23735324897370622,11528.339987553656,10908.479988232255,10678.549995720387,11004.499986974522,45958.83997964859,36808.0,39175.0,92121.06004099548,103702.0,106117.0,0.002448364617992341,0.0025739217778893843,NE
2018-05-08,3277,0.0387343838282378,0.2293929311318978,0.7318726850398644,0.15374474229392932,0.16491932952476615,0.09642789880092913,568,875,1042,13266,186,4001.619992490858,103421.0,0.03869252852409915,11466.14999639988,46982.23997306824,0.2440528591862085,10630.549997150898,11466.14999639988,9942.459997866303,11513.39999650605,46982.23997306824,36808.0,39175.0,91285.46002751589,103421.0,107131.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-09,3277,0.05292234289660368,0.26731119342080484,0.6797664636825915,0.14997802749701802,0.16108983614790634,0.09962960637830372,573,907,951,13327,186,3756.2799980733544,101841.0,0.03688376977910031,11693.359998051077,47689.97995519638,0.245195322141815,9894.45999834314,11693.359998051077,11896.809994332492,11756.1799982097,47689.97995519638,36808.0,39175.0,89486.5600054264,101841.0,105974.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-10,3277,0.027873689497143573,0.2128193860254881,0.7593069244773684,0.1502291418168121,0.16529600100445727,0.09303785548370896,528,845,1118,13260,186,3858.3000010680407,101972.0,0.03783685718695368,10529.23000212945,44975.659984111786,0.23410951625499288,11848.809993617237,10529.23000212945,10707.169995183125,10575.979996161535,44975.659984111786,36808.0,39175.0,90806.14002889395,101972.0,107181.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-11,3277,0.07658986753719631,0.3019021909724402,0.6215079414903635,0.15060581329650324,0.16981605876075084,0.10885805763073639,669,954,965,13188,186,3975.9800013564527,102104.0,0.03894049206060931,12716.1299942974,49956.619960308075,0.2545434419782747,10659.169994944707,12716.1299942974,11738.009986752644,12786.059992969036,49956.619960308075,36808.0,39175.0,88749.17999762297,102104.0,108783.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-12,3277,0.07238370268064537,0.28689811036474355,0.6407181869546111,0.1478435557787683,0.1560675497520246,0.10496578567392806,665,901,839,13407,186,3989.290000464767,101117.0,0.0394522187215282,12267.589987106621,48757.03997325897,0.25160653710386927,11690.009986991063,12267.589987106621,13526.849998222664,12342.479998068884,48757.03997325897,36808.0,39175.0,88171.60003602505,101117.0,103465.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-13,3277,0.022349174461673678,0.1647937723648691,0.8128570531734572,0.16190595768723712,0.16014815744867852,0.096051227321238,455,797,974,13330,380,5910.22999166511,102325.0,0.057759394006011336,9397.389989558607,42338.440002441406,0.22195881541730672,13478.849996434525,9397.389989558607,9143.789991525933,9427.389990495518,42338.440002441406,35364.0,37731.0,92253.05994349718,102325.0,101437.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-14,3277,0.04093163412643606,0.21878335112059766,0.7402850147529663,0.16014815744867852,0.17220164479879466,0.10182685667650197,503,840,1073,13138,380,3965.0000083446503,102038.0,0.038858072564580355,11114.209990253672,46067.639980793,0.241258505859808,9095.78999200277,11114.209990253672,8388.390002332628,11158.34998473525,46067.639980793,35364.0,37731.0,90234.63999408484,102038.0,105196.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-15,3277,0.07345093853977024,0.28256638834829556,0.6439826731119342,0.1536819637139808,0.17634503107539706,0.1071002573921778,540,906,1033,13072,388,3520.380000097677,99200.0,0.035487701613887875,11625.459996316582,47342.63997554779,0.245560027964665,8340.390003047884,11625.459996316582,12616.879987172782,11714.079985229298,47342.63997554779,35356.0,37723.0,86949.5700045228,99200.0,106170.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-16,3277,0.05781907213258836,0.27208236549689246,0.6700985623705191,0.15468642099315713,0.1726410948584343,0.10741415029192039,559,868,992,13131,388,3929.7999966274947,100152.0,0.03923835766262775,11770.160005431622,47679.39995765686,0.2468604893493725,12568.87998764962,11770.160005431622,12640.749995386228,11851.08999883756,47679.39995765686,35356.0,37723.0,87748.29001230001,100152.0,104937.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-17,3277,0.02806202523698914,0.22173394437817817,0.7502040303848327,0.15707200703120094,0.17797727415405865,0.1042124427145458,505,871,1130,13046,388,4083.939990496263,100985.0,0.04044105550820679,10719.97999472171,45401.21998023987,0.23611656249297716,12592.749996101484,10719.97999472171,10668.33999904804,10766.709997078404,45401.21998023987,35356.0,37723.0,89621.06003946066,100985.0,106107.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-18,3277,0.08016824659426204,0.3015882980726976,0.6182434553330404,0.1568836712913554,0.18149287463117583,0.11827484462301463,655,936,990,12990,388,4126.409993821755,100902.0,0.040895225008639624,12772.589992361143,50034.23994874954,0.2552769864285778,10620.339999763295,12772.589992361143,11647.219993608072,12852.539989434183,50034.23994874954,35356.0,37723.0,87468.81002175808,100902.0,107873.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-19,3277,0.07935212505493126,0.28225249544855296,0.6383953794965158,0.15474919957310565,0.1764078096553456,0.11758428024358089,617,958,940,13071,388,4140.289999326691,99752.0,0.041505834462734495,12324.490000914782,48955.999965667725,0.2517462621447382,11599.219992177561,12324.490000914782,13859.489992264658,12412.370007397607,48955.999965667725,35356.0,37723.0,86743.5399775505,99752.0,106620.0,0.0011927930190219096,0.0011927930190219096,NE
2018-05-20,3277,0.04777449934082491,0.2236173017766338,0.7286081988825412,0.16460543662502355,0.17050662314018458,0.10892083621068492,534,864,947,13159,438,4868.5999985560775,101239.0,0.04809016286763083,11501.009999930859,47303.85999393463,0.243130476062747,13811.489991310984,11501.009999930859,11890.900012072176,12031.889995507896,47303.85999393463,35165.0,37532.0,89054.01999522746,101239.0,105168.0,0.0011927930190219096,0.0013183501789189528,NE
2018-05-21,3277,0.03182874003390043,0.20484650637202587,0.7633247535940737,0.1621570720070312,0.16981605876075084,0.10345909975516354,474,844,1011,13170,438,4583.09000923112,101536.0,0.045137586759682484,11321.92001917772,45918.89999246597,0.24656339810046268,11842.900012787431,11321.92001917772,9743.540004981682,11369.779996236786,45918.89999246597,35165.0,37532.0,89575.00003731251,101536.0,104984.0,0.0011927930190219096,0.0011927930190219096,NE
2018-04-22,3802,0.0,0.2242883651150855,0.7757116348849146,0.7757116348849146,0.999842078250227,0.0,0,0,0,0,25329,0.0,6131677.0,0.0,2134.2499999441206,0.0,inf,349402.0,2134.2499999441206,8507202.0,0.0,0.0,0.0,0.0,6129542.750009537,6131677.0,543131.0,0.2242883651150855,0.2258281021753721,NE
